id,category,value
11273,C,359.14511721637143
11274,C,486.7002874475233
11275,A,273.3691948887539
11276,A,254.26021124686298
11277,A,101.78612365393606
11278,B,320.556217464573
11279,A,299.3142675816683
11280,A,329.44719914311776
11281,C,22.78081047551369
11282,A,278.8745092910461
11283,C,301.51807331371276
11284,C,111.68976635227307
11285,B,112.08310016938265
11286,A,145.34690257036542
11287,A,358.7435799463464
11288,C,307.0703711308621
11289,B,424.42369659772424
11290,B,154.87270020311811
11291,A,456.91334934527595
11292,C,374.4160193718456
11293,A,203.55571830671153
11294,A,56.6784121564734
11295,A,135.92199461886642
11296,A,478.81642643527664
11297,C,162.0780541831989
11298,B,171.65147047304157
11299,A,102.89857623788134
11300,A,405.35679455799504
11301,A,145.0656728187159
11302,A,171.82654170073926
11303,B,213.03057313149705
11304,B,222.52685708955875
11305,B,211.55698730336064
11306,B,256.834410733617
11307,A,409.1113110120376
11308,C,411.4496699635908
11309,B,401.17343554404
11310,B,59.55117116707888
11311,A,401.84261360465894
11312,A,68.92336900842263
11313,A,71.11464732560641
11314,A,474.45275810113077
11315,C,411.50494390571527
11316,C,280.6811287653242
11317,B,438.7354001941524
11318,C,494.7886748504128
11319,B,309.214612649571
11320,B,310.32023412094384
11321,C,379.6692442883647
11322,B,123.74808665901305
11323,A,91.89118214421168
11324,B,382.19456750738556
11325,A,179.00334954711013
11326,C,76.18447458990767
11327,C,164.29008569969739
11328,B,185.73206525854195
11329,A,482.96155315778844
11330,B,352.00025843308237
11331,C,270.1195955258696
11332,B,484.74783795447644
11333,B,452.53847283234853
11334,A,260.88041974093824
11335,C,453.78302133472056
11336,B,208.10928245070173
11337,A,122.90612602474607
11338,B,124.01230664282171
11339,A,334.53460697664207
11340,A,255.52445714656577
11341,B,332.8859150326689
11342,C,346.17722248846326
11343,C,20.938207719881632
11344,A,36.47940025047215
11345,C,271.01208602971246
11346,A,103.60738410243768
11347,C,319.94154671417544
11348,B,280.57101219361755
11349,C,297.0225756017367
11350,A,158.20313611719524
11351,A,323.52331807616935
11352,C,416.4513918776613
11353,B,499.0549142601962
11354,A,420.837749224385
11355,A,283.1743922431742
11356,A,104.78049992317871
11357,A,343.9084792987122
11358,A,469.4503549234093
11359,B,113.81460446882818
11360,C,135.43785405802277
11361,B,83.01418627170906
11362,B,370.99360537693684
11363,A,209.21513667759305
11364,B,40.7208630543282
11365,A,438.72549583023726
11366,B,283.2592333042577
11367,A,172.23620308017433
11368,A,178.55165826993752
11369,B,152.22309789354432
11370,B,233.1852844723945
11371,C,175.15042735919104
11372,C,278.4936889945986
11373,C,389.02345361293413
11374,B,340.48602888774303
11375,B,154.2838774495174
11376,A,269.08309565449184
11377,C,421.6618183570029
11378,A,43.42105502393548
11379,A,48.36566082358333
11380,A,282.5233333443792
11381,A,323.1664129110036
11382,C,113.59237773019301
11383,A,375.15786207884383
11384,B,326.66905474995644
11385,B,462.41174143578036
11386,B,92.78755891068299
11387,C,378.17339002542525
11388,A,50.98511438580084
11389,C,286.9932806637698
11390,A,280.42861835458143
11391,C,200.3086718769029
11392,C,423.83986235759795
11393,A,12.141615945145995
11394,C,264.88790693027516
11395,A,116.40523941924184
11396,B,374.3143233670521
11397,B,31.103038889987612
11398,B,417.46179720897305
11399,C,420.66519108640625
11400,B,418.1043460777164
11401,A,84.75857809900823
11402,B,318.899194094912
11403,B,17.040005999860906
11404,C,425.5016697317079
11405,A,364.25784481922403
11406,C,270.2653281406338
11407,C,367.9898022173424
11408,A,56.218807359368384
11409,C,269.0413577666596
11410,A,152.72548099005826
11411,B,486.5835369792568
11412,A,429.98779580571187
11413,A,369.3050909586487
11414,A,467.53634127236865
11415,C,179.95321923708212
11416,A,451.4311505042088
11417,A,169.36673373228805
11418,A,369.07039264866495
11419,B,370.84428677046003
11420,A,18.991439462505802
11421,C,186.91925215631562
11422,A,19.522009480163966
11423,A,498.5750886290218
11424,B,69.87641329632662
11425,A,275.97733886757356
11426,C,397.3725569936922
11427,A,108.6191651078373
11428,C,247.6758073667816
11429,B,307.64009285136393
11430,A,88.50032965381723
11431,B,391.4921753566539
11432,A,156.674864022789
11433,C,113.40130740603176
11434,B,283.5614857543343
11435,A,211.05367754503956
11436,C,460.9401128718447
11437,B,441.23072211709547
11438,A,246.84182506055276
11439,B,186.03924961554281
11440,A,169.50381099931997
11441,C,141.1061753099386
11442,C,276.8284483191139
11443,B,404.4395163199263
11444,B,162.2707380197433
11445,A,103.14610394715993
11446,C,242.98706502981054
11447,A,43.8268642308566
11448,C,353.62671300355635
11449,B,263.99555048794747
11450,A,253.22365590669853
11451,A,157.218235979511
11452,C,453.28998439055096
11453,C,54.338283006280825
11454,C,436.2137643546454
11455,B,194.5855491838021
11456,A,441.50552282776096
11457,C,367.09311458286794
11458,B,61.04365606439877
11459,C,417.45278038958327
11460,A,344.2666485127575
11461,C,25.82793732852074
11462,A,75.51431423373828
11463,B,321.4577473594906
11464,B,334.6742464113396
11465,C,375.8592020904216
11466,A,362.9202463797411
11467,A,333.16477778827795
11468,A,385.45706185574704
11469,C,291.7919958872627
11470,A,137.7877789069829
11471,A,457.0645407280519
11472,A,18.924875156669188
11473,A,189.6152427370302
11474,C,367.14644361761003
11475,C,219.3064601633404
11476,A,22.16885966520701
11477,A,42.33064252694446
11478,B,327.8323108777614
11479,B,482.78365370859683
11480,A,280.41318155890445
11481,A,258.31133083164684
11482,B,165.97935439757097
11483,B,135.77843019437094
11484,A,20.28264106057951
11485,C,143.74788514383087
11486,C,230.0641160239737
11487,A,106.99539369398558
11488,A,52.80051435590032
11489,B,361.6866549547553
11490,B,448.3639318433529
11491,C,469.01831414667197
11492,A,312.81937696352475
11493,B,35.85954547364808
11494,C,373.02268868126896
11495,C,63.94669957832433
11496,C,338.1765776670337
11497,B,391.8892595164591
11498,B,365.6737083049716
11499,A,476.423064822954
11500,A,371.691679389021
11501,C,349.6727912110862
11502,C,138.25415436972017
11503,B,463.13665635359183
11504,B,97.97649668914178
11505,A,453.3993396218319
11506,A,163.20464623949607
11507,A,73.78016100005769
11508,B,415.07468336287366
11509,C,11.22277226440628
11510,A,417.723275663607
11511,A,138.5328026025282
11512,B,443.5134236502544
11513,A,348.82479929837376
11514,C,336.42983309678914
11515,B,189.00658595077326
11516,A,39.10745720647778
11517,A,416.73581812073286
11518,B,93.74285963649871
11519,B,192.4067345284286
11520,A,304.17379589945006
11521,C,246.30433189470463
11522,B,107.34371123394584
11523,C,78.90201487231911
11524,A,70.39067340264239
11525,C,432.87386193460844
11526,A,25.464179040053477
11527,A,488.7369872039482
11528,A,107.27905828885291
11529,A,64.05792547074827
11530,C,292.7161108406296
11531,A,49.19311939094135
11532,A,305.20209895016154
11533,C,426.80705595867045
11534,B,33.47003051903817
11535,C,401.93561621898664
11536,C,203.29394608123815
11537,C,88.15041057729289
11538,A,96.28727533105494
11539,A,460.1946264101708
11540,A,64.19681845092559
11541,B,434.723565686672
11542,A,276.67986428197116
11543,B,29.13752762005515
11544,A,237.59331140149578
11545,C,410.55026209338735
11546,A,365.8393659431592
11547,B,249.50338466551176
11548,B,431.42444105114635
11549,A,68.97873327231255
11550,C,455.87111616226076
11551,A,424.75619215684094
11552,A,357.05564457204565
11553,A,410.76499364308717
11554,C,276.46959835290636
11555,B,340.82959025785675
11556,C,284.6930546468117
11557,B,184.15997994889517
11558,B,288.741790706977
11559,B,136.1580129406436
11560,C,225.73679371198477
11561,A,147.57994955751917
11562,A,70.21501683608062
11563,A,167.712309631054
11564,A,427.47373691053764
11565,A,196.7295776147298
11566,C,376.52178799474586
11567,C,95.84694857669902
11568,C,217.9653879921444
11569,C,66.27947397423651
11570,C,77.92432105006995
11571,C,312.5438261461339
11572,C,307.66609055001544
11573,A,114.55223460388248
11574,B,242.46736520151134
11575,C,433.0200218191945
11576,B,95.3587392514766
11577,C,19.41316120602227
11578,C,329.47761892515047
11579,A,36.214121963455646
11580,B,490.1707169004985
11581,A,308.7139390614517
11582,A,240.49421289354643
11583,B,220.69634461191032
11584,A,290.80462267329636
11585,C,54.40597399290531
11586,C,465.70933882155293
11587,C,316.5646135904201
11588,C,100.14946382934531
11589,C,285.6647163446848
11590,A,75.2956878581757
11591,A,18.600831603572935
11592,C,318.953322754859
11593,C,327.7568375163626
11594,A,296.0113255736736
11595,B,99.90677013641131
11596,A,305.6806306624359
11597,A,37.690361053014705
11598,A,308.52679423024193
11599,A,281.4683393627332
11600,A,331.07486711115877
11601,B,448.783046818673
11602,C,426.67547156737294
11603,C,490.520553865644
11604,B,488.35810613892176
11605,C,388.4366497531388
11606,C,478.64561486708675
11607,C,434.96910408566487
11608,B,366.5154004485367
11609,B,46.938284775440046
11610,C,34.03444525224501
11611,C,420.4237880778274
11612,C,249.93137035713215
11613,A,409.15727534371126
11614,A,163.3299526210575
11615,A,204.84843057827626
11616,B,353.09149329584665
11617,C,458.5101010967257
11618,B,53.00312249465411
11619,B,432.12429087095705
11620,B,398.57623519088895
11621,C,164.61424265762878
11622,A,184.0561409244642
11623,C,32.76612383873572
11624,C,17.712899447191813
11625,B,243.73300191528725
11626,B,56.81442629368216
11627,B,105.06088906345438
11628,A,424.91592776806516
11629,A,289.8039117127217
11630,A,320.47989426039555
11631,C,101.86487210764082
11632,B,416.04428418266554
11633,C,435.3100884954763
11634,A,266.43052091939126
11635,B,457.1533082205433
11636,A,423.96602622774503
11637,B,368.3488465704746
11638,B,369.697198689878
11639,C,61.642802235923014
11640,C,142.70965847087624
11641,A,42.755137710661266
11642,C,14.253792520891244
11643,C,87.57167037811597
11644,C,441.4387194970006
11645,B,127.53828892766525
11646,C,485.37544166994365
11647,A,302.672589784991
11648,B,126.25665894099828
11649,B,253.59409370726428
11650,C,117.35646312305653
11651,B,492.1470435093632
11652,A,425.15984211343226
11653,A,22.85700650334126
11654,B,474.41025541906083
11655,C,363.3219025784148
11656,C,50.36681349042638
11657,B,338.61249569995834
11658,A,326.9940820031859
11659,B,117.20648544571588
11660,C,381.63888300371207
11661,C,52.661704623353884
11662,B,249.82813880331142
11663,A,14.862371509913082
11664,B,484.68136955842573
11665,A,378.26617957068555
11666,A,87.83751731823145
11667,B,177.42027957612865
11668,B,88.67556512600638
11669,A,385.64255742336417
11670,A,38.85919945958043
11671,A,421.7992612262199
11672,A,471.6762060295076
11673,C,341.54769197508693
11674,B,114.35307050070276
11675,A,186.44414694863988
11676,B,243.84753865637632
11677,A,306.26613837910435
11678,B,337.6449140077268
11679,B,281.5652105062526
11680,A,182.14382120270932
11681,A,446.5494674768025
11682,B,49.88210842879953
11683,B,238.46546657931256
11684,B,390.02677084906554
11685,C,39.82760599278644
11686,A,355.6142562375376
11687,C,411.65869514912924
11688,C,333.8073362782556
11689,A,16.339077214924437
11690,A,98.26714329478106
11691,C,177.63540865705588
11692,A,124.5081174626425
11693,B,481.69954871143943
11694,B,329.28101791575887
11695,C,155.51576910226945
11696,C,465.5517743460683
11697,A,372.8911577433316
11698,A,149.45753379525055
11699,C,195.65196900695813
11700,C,107.7201405689388
11701,B,485.8262591502527
11702,B,263.4752829861359
11703,A,449.06777687401245
11704,B,179.78488779825537
11705,A,431.8123855177631
11706,A,36.40455572931034
11707,A,491.2242555869011
11708,B,456.8968398463183
11709,C,187.96944294056092
11710,C,389.6138610041429
11711,B,378.60638397217474
11712,C,451.6148505804365
11713,A,160.55494075311745
11714,C,238.10480260393325
11715,B,433.849810176966
11716,C,391.5039325262558
11717,A,202.7986921827368
11718,A,424.40536412693984
11719,B,33.00747922387673
11720,B,393.2026884518652
11721,B,111.31527112251331
11722,A,150.1992448336557
11723,C,251.67527336184088
11724,C,230.36990552428722
11725,B,265.07935236624166
11726,C,276.9400418792917
11727,C,172.4485686054335
11728,B,95.86148137834469
11729,B,386.5558023507799
11730,A,205.98831305269962
11731,A,257.86202260493894
11732,A,325.9013919920479
11733,A,455.7225819302614
11734,C,356.7008872587078
11735,C,32.275020539288406
11736,A,420.89457806502867
11737,A,494.78395741248437
11738,B,241.51766243197724
11739,C,485.09926486275435
11740,C,278.1910837481432
11741,A,235.21183797725539
11742,C,172.388334716453
11743,B,332.20188915833603
11744,B,122.61200605727184
11745,C,61.41776707205812
11746,A,23.3461802662649
11747,C,153.26625523047923
11748,B,203.92770776184872
11749,A,280.5175811778114
11750,C,153.44741434163316
11751,A,492.1891904688515
11752,A,152.95513243817211
11753,B,226.07794033874026
11754,A,60.60532111063117
11755,C,137.70699153516705
11756,A,33.68274849660563
11757,A,284.15923038429077
11758,C,378.0216947348915
11759,B,105.8978090246733
11760,B,190.27635952987467
11761,C,18.141951096308677
11762,C,421.3658073038839
11763,B,392.1821272165181
11764,A,40.994475128403266
11765,C,188.78512856700152
11766,A,478.09044078625277
11767,C,202.09325747869875
11768,B,267.84225159476784
11769,A,184.06900189507405
11770,A,302.1043801828483
11771,C,489.29686906204284
11772,A,498.77622670578654
11773,C,389.61033922548364
11774,B,208.11243803001526
11775,A,252.27177840620428
11776,C,184.79835077502966
11777,A,492.93156865312966
11778,C,356.8025498544478
11779,C,229.97640826242053
11780,C,15.936482353705145
11781,B,265.03687305136873
11782,A,492.12481883379274
11783,B,266.29984539679543
11784,C,99.3890758896657
11785,C,20.825936081339677
11786,B,183.80484148086245
11787,B,459.9317472913374
11788,A,498.31151300618166
11789,C,473.23030765788127
11790,B,367.4157966945858
11791,C,283.4899369359211
11792,C,299.4362117273035
11793,A,274.10608445506085
11794,A,356.4541594122643
11795,A,215.2478810807227
11796,B,337.9099624283251
11797,C,69.5899363290285
11798,B,140.19070021512704
11799,B,419.64148901622843
11800,A,452.83697606426165
11801,C,274.1140364045468
11802,C,25.501452434336876
11803,A,464.2170496879664
11804,C,354.01148643337035
11805,A,212.8736826401268
11806,B,303.2056821677532
11807,B,220.5896688762694
11808,A,238.016221098705
11809,B,444.5368341731068
11810,B,88.93128098938466
11811,A,60.79787638629602
11812,B,11.337084811377716
11813,C,163.86018404994206
11814,B,82.23274557736941
11815,A,117.79289261767447
11816,C,15.507101506034696
11817,C,121.32575319697457
11818,B,173.02867514686324
11819,C,25.468073240841846
11820,A,307.87302090560235
11821,C,288.7121709530414
11822,B,57.54753146986328
11823,B,301.5547909840165
11824,C,499.34042011835004
11825,A,472.78978687765493
11826,A,11.308786750155017
11827,B,399.7353725518762
11828,B,183.26658535587814
11829,A,41.18917146396744
11830,C,155.03177472094194
11831,C,167.65089299335153
11832,C,266.38967726143784
11833,C,333.9310459617388
11834,A,377.03724998211993
11835,B,130.49249085600067
11836,B,167.66757942176352
11837,C,161.10703636127025
11838,A,187.74106537922947
11839,A,499.831591388606
11840,C,391.19221838543865
11841,C,487.74532798166155
11842,C,349.624419178058
11843,B,209.0726438071693
11844,C,200.97464997721772
11845,B,249.40476103777212
11846,A,214.26619384857432
11847,A,415.87986058544544
11848,B,237.85098638307952
11849,B,154.85103650331453
11850,B,389.6815316613594
11851,B,428.66600059688335
11852,C,216.0101885088212
11853,A,337.2262002337107
11854,C,38.81422160526933
11855,B,269.43777746601864
11856,C,32.04075749529895
11857,C,24.303511842289357
11858,A,310.3331767561421
11859,C,158.6343373735437
11860,A,373.8432096031781
11861,B,449.0804547099702
11862,C,78.30167512787185
11863,B,365.0161909036727
11864,A,262.1147991612882
11865,B,64.93843257972244
11866,B,329.2803771755551
11867,A,308.63873352217166
11868,B,262.66451502638347
11869,B,463.97089023423246
11870,B,265.32905109096805
11871,C,495.35240657060416
11872,B,259.52211878557443
11873,A,66.76749876767012
11874,C,240.5309130267649
11875,C,99.3410936519849
11876,A,302.5954077565394
11877,B,349.63476584486455
11878,C,239.5332865664759
11879,C,57.87445416474264
11880,C,239.63428530594092
11881,B,49.9125652198562
11882,C,344.2417181982017
11883,A,397.28043018389286
11884,B,481.56636034124915
11885,A,82.91303249294366
11886,A,270.88596441131904
11887,C,288.0933100923551
11888,C,462.01350155268005
11889,C,317.365553892292
11890,A,81.29972636620734
11891,B,223.81214874196272
11892,C,330.83363896806276
11893,C,353.1393717139557
11894,A,432.906259309381
11895,B,98.44848872375461
11896,A,476.2556519101942
11897,C,38.9783118876402
11898,A,492.043445938762
11899,C,430.30587550454015
11900,B,333.5336635534639
11901,A,370.1477951295666
11902,C,45.61908290021025
11903,C,30.325132818281666
11904,C,59.865240310169106
11905,C,52.806309185427516
11906,A,278.2168044000232
11907,C,115.56755368477668
11908,A,431.500762231296
11909,C,228.41682530335535
11910,A,350.8001334645547
11911,A,329.9078155553783
11912,C,166.72798907555793
11913,C,129.15211102760725
11914,C,177.80357979535125
11915,C,400.36260318642036
11916,B,297.27565572561303
11917,C,134.23394463439593
11918,C,410.7447570996108
11919,C,36.8320991940503
11920,A,352.59985374524473
11921,C,225.15939481716234
11922,A,368.33228917228524
11923,A,464.45602731927914
11924,A,377.5167079939829
11925,A,226.56302410257737
11926,B,83.97808394180157
11927,C,405.1119781446625
11928,A,235.74570819147206
11929,C,46.9030384939936
11930,A,362.33714491066434
11931,B,153.00746329912894
11932,A,33.95523245754076
11933,C,452.34799733729807
11934,C,246.71953512601593
11935,B,147.67091605478058
11936,C,361.0294133636067
11937,C,444.09216506445625
11938,A,10.15046676654019
11939,C,347.0475706706553
11940,A,385.8357300690265
11941,B,112.86443936695156
11942,C,249.91567739098545
11943,A,53.750090469788546
11944,C,375.9074424325203
11945,A,425.25344909604274
11946,B,63.01146208908369
11947,A,410.065524182089
11948,C,388.06938353742146
11949,A,179.98752698173968
11950,C,348.24186966745583
11951,B,10.023580708212755
11952,A,466.5808506883393
11953,C,279.6877853011027
11954,C,313.96604339037975
11955,C,335.6831126341583
11956,A,285.07081843699973
11957,A,429.8143048943369
11958,A,308.7538977542565
11959,B,454.8023957078316
11960,C,295.34249489466436
11961,C,93.84998677047763
11962,B,457.64565236125844
11963,B,343.9974741962906
11964,A,352.6271072734225
11965,A,492.88605778008485
11966,A,46.846311562693785
11967,A,220.01037747663395
11968,A,127.15674256344144
11969,A,318.908967709692
11970,B,405.33772503655524
11971,B,483.4922473572822
11972,B,232.75209240781285
11973,C,395.24693301487605
11974,C,459.355280099786
11975,A,344.8294619425835
11976,B,128.9389507003879
11977,C,307.8485340428178
11978,C,485.2765034304214
11979,B,493.90137614216707
11980,C,324.7563136212213
11981,C,444.6240013572747
11982,B,108.17118828581538
11983,C,130.57851642658622
11984,B,476.91493031358124
11985,C,76.26533399245588
11986,B,103.64215466580468
11987,C,216.06881356882533
11988,C,298.89630099914166
11989,B,305.8704372944531
11990,C,153.06824424612654
11991,B,461.1008099956706
11992,B,458.39895472785275
11993,C,202.1133459956625
11994,A,222.80296702084559
11995,C,354.2235872437168
11996,A,334.8679892354614
11997,A,197.32553733087155
11998,C,212.97968324529168
11999,A,180.5390822765541
12000,B,125.33865340712086
12001,B,234.48779783282845
12002,A,346.3527246322448
12003,B,373.5636856040036
12004,C,391.6480876454217
12005,B,193.61868659202952
12006,A,384.6716371996371
12007,C,13.192994689018885
12008,B,243.75446948127228
12009,C,399.0131560650185
12010,A,318.72191311426315
12011,B,242.29093083570876
12012,C,325.8745832371111
12013,C,454.40354154284535
12014,B,287.5270822990016
12015,C,401.89523381545206
12016,C,490.5639353603468
12017,A,355.7284190170277
12018,A,290.92962430564114
12019,A,28.368114091416725
12020,A,193.4941701447479
12021,A,287.066939422408
12022,A,400.6312201359559
12023,B,224.67134692731236
12024,A,480.428555124739
12025,C,143.1789387856007
12026,B,374.83792565305504
12027,C,215.32539437122247
12028,A,248.13436233729388
12029,A,403.22599659406575
12030,C,155.14547820933572
12031,C,57.437907731620136
12032,C,264.9252364605793
12033,B,269.1093597838369
12034,A,400.6122083904331
12035,C,484.47641105372986
12036,A,37.09733630089072
12037,C,299.92784213412335
12038,A,343.82647985425194
12039,B,493.04266186677563
12040,A,471.8692049956867
12041,C,359.100874708869
12042,A,265.6768115097883
12043,B,89.14672192663802
12044,B,198.24651205016454
12045,A,296.7099392780056
12046,C,365.34819433191933
12047,B,321.345783164765
12048,B,359.9201728955932
12049,A,220.28472723042987
12050,B,366.5373723797944
12051,B,80.43321544966241
12052,C,89.66729276392564
12053,C,89.78775145643678
12054,C,446.52382894753026
12055,A,47.2566910212309
12056,B,402.7391026394032
12057,A,124.4497400429012
12058,B,239.53067084267283
12059,B,458.8187317781822
12060,B,297.1092425468783
12061,C,112.95766625385572
12062,A,149.2041295562155
12063,A,461.018845708935
12064,B,219.30052330388938
12065,A,297.62288667332683
12066,C,235.3667763464405
12067,A,195.4346631437403
12068,B,119.40677219687694
12069,C,346.233835237455
12070,C,361.938592873339
12071,B,144.69369488762575
12072,A,396.6153130968669
12073,B,428.72224814782294
12074,A,461.1307971574189
12075,A,88.99408282000127
12076,C,158.92260497050052
12077,B,431.5731402768109
12078,C,107.28469938566805
12079,B,11.69954502931273
12080,B,436.7053820233009
12081,C,169.96022645817098
12082,B,213.1037873180855
12083,B,228.7036726031126
12084,A,425.65455432694193
12085,B,175.5671508507956
12086,B,447.21714406967607
12087,C,312.3001776435435
12088,C,268.37049477650527
12089,B,169.5511084924566
12090,A,129.41873117778107
12091,A,315.7886369609009
12092,C,228.97813842772229
12093,B,456.1528448666831
12094,B,250.90297089588438
12095,A,260.7795091835836
12096,A,214.19440775664037
12097,A,396.73886852572963
12098,C,218.1712070735425
12099,B,141.97757987737992
12100,C,432.3951284038198
12101,B,302.44582846896776
12102,C,299.84000768681085
12103,B,309.302881510324
12104,A,362.23147662077673
12105,A,163.40331476315777
12106,A,26.583741708171395
12107,C,407.1906488297347
12108,A,73.16347640200235
12109,B,363.69167123316663
12110,C,50.33449616079109
12111,B,193.90084259396113
12112,C,40.88277421745374
12113,B,265.884703017585
12114,B,330.0365286629718
12115,C,94.00223917731228
12116,C,192.09753303481702
12117,A,465.81735061109623
12118,A,226.7706673826538
12119,B,403.24634879851277
12120,B,464.32052507950243
12121,B,487.4294542388704
12122,C,450.17778964877095
12123,C,165.52861128789488
12124,A,481.66071421898454
12125,B,408.073668455563
12126,A,420.216035983349
12127,C,17.434762244199035
12128,C,477.5770430259639
12129,C,391.264209685883
12130,A,386.304073288871
12131,C,49.94711815500727
12132,B,123.95858512593232
12133,A,481.50821591757057
12134,C,255.33176665468338
12135,A,204.9504289362555
12136,A,421.5710004019877
12137,C,52.79680291583272
12138,C,214.30158797281905
12139,A,194.09337946682098
12140,A,181.42717964489245
12141,C,160.76919939000584
12142,B,112.93672882713824
12143,A,94.72629346535588
12144,A,323.79899729064033
12145,B,460.50347219225245
12146,C,259.3373061724419
12147,C,156.00753064985568
12148,B,87.9884968838909
12149,C,416.7702488757712
12150,C,486.03110767187474
12151,A,181.0861467192474
12152,A,152.56570852054315
12153,A,304.73154695772126
12154,B,389.9112006671786
12155,C,233.14737373933553
12156,C,318.73584343186513
12157,A,361.10904333141303
12158,A,480.69022104952785
12159,B,90.86829195484087
12160,C,498.71742197443103
12161,B,202.15676106820212
12162,C,364.36806993601135
12163,B,290.4830452067686
12164,A,248.46762233433165
12165,B,352.0569306784774
12166,B,203.9193866095616
12167,A,71.79389085503513
12168,C,249.55775772940748
12169,C,265.7387766343361
12170,A,108.93205516597021
12171,B,468.45348460104196
12172,B,121.46306685668273
12173,B,210.52152110120787
12174,C,85.91554655391442
12175,B,272.5403566316026
12176,C,160.74242796904394
12177,B,249.74353478828115
12178,A,120.06228906451894
12179,A,36.34981269487072
12180,C,391.8210590303051
12181,C,324.1322791402326
12182,A,176.9622842983963
12183,A,33.272170094337895
12184,B,434.1317807215893
12185,A,93.19955241848288
12186,C,466.06368695789973
12187,A,244.51173551201964
12188,C,176.78948785515703
12189,C,373.4621436765723
12190,B,439.651308976841
12191,B,191.64964618639826
12192,B,209.59843856339177
12193,B,222.2475274801267
12194,A,461.9383001245478
12195,B,349.356355842023
12196,A,131.3465973523712
12197,B,100.64985177596992
12198,B,122.88015507815987
12199,C,139.14630570090355
12200,A,122.78991075366073
12201,C,332.6681591242741
12202,B,66.80742022217811
12203,A,199.80565995690074
12204,B,316.27625075547957
12205,C,152.52138723203612
12206,A,41.98444850381243
12207,C,50.09372219452446
12208,B,71.7237203892963
12209,B,419.56308218539607
12210,B,332.3531177464352
12211,A,41.615981437845946
12212,C,201.62375078419572
12213,C,146.50673469506216
12214,B,293.2396546981121
12215,C,266.1749153394336
12216,A,245.75077145116032
12217,B,164.11106148258045
12218,B,77.52188830155546
12219,B,373.7644276075926
12220,A,441.1298167329007
12221,B,472.6339455240805
12222,B,38.723295600654424
12223,B,372.55526867855264
12224,B,365.98669510941164
12225,C,474.0837109313387
12226,B,133.92815130390505
12227,A,373.66772876462664
12228,B,36.76688149557744
12229,B,319.3104031731934
12230,C,181.91543378556807
12231,B,386.7656253782628
12232,C,433.0191003533428
12233,A,188.76231068658294
12234,C,267.5371854226573
12235,B,67.52799055816395
12236,A,214.28441295950353
12237,B,186.7921926969929
12238,C,99.73049529441369
12239,A,448.29452613572016
12240,A,82.56304063967852
12241,C,321.5122851897917
12242,C,446.16989530514496
12243,A,456.86460413298056
12244,A,398.6874529218785
12245,C,96.30915559834655
12246,B,410.54139051479615
12247,A,145.51675808365604
12248,C,461.9750334419294
12249,B,357.4524738976863
12250,A,394.78110489435437
12251,A,51.66590221594924
12252,C,295.55490558733675
12253,B,412.359642180353
12254,A,432.17927285852466
12255,B,24.029535319484342
12256,B,470.18802395200845
12257,A,31.235979318215065
12258,B,311.11415304067646
12259,A,349.7598885315029
12260,B,62.599192672275805
12261,A,33.525814148504416
12262,C,394.6069556808573
12263,A,198.48860615074264
12264,A,62.4851325044106
12265,A,383.7072300299446
12266,B,426.0899043703741
12267,C,297.8192334718156
12268,B,89.00603613297635
12269,B,17.459011030830496
12270,A,353.3932158379525
12271,B,279.5684406644052
12272,A,328.89059944283895
12273,C,408.4604883978019
12274,B,222.77161072655633
12275,B,71.01257972847401
12276,B,470.5918098415049
12277,A,277.1784423509601
12278,A,311.49411835338475
12279,B,467.37160048035804
12280,B,466.47599159202883
12281,C,290.32635729680504
12282,C,155.82959811349878
12283,C,498.58568066624224
12284,C,343.60037407723263
12285,C,210.1339716771077
12286,A,284.32003339825894
12287,C,213.75868463133455
12288,C,445.26952462535723
12289,B,246.4246936842156
12290,A,413.5289042308111
12291,C,421.68638593327194
12292,C,413.9228454902717
12293,C,363.87242011308047
12294,B,428.8900812357151
12295,B,199.74249401525492
12296,B,66.18497100956057
12297,C,422.8025601425321
12298,B,254.10252368679917
12299,C,72.41425593864699
12300,A,66.5031358691839
12301,C,88.02877306484743
12302,B,377.9768972368818
12303,A,358.31976999847774
12304,C,109.87115329059279
12305,A,424.99247487379967
12306,A,147.83444980884
12307,A,398.56293582432426
12308,C,249.51489479012153
12309,B,368.4588544438974
12310,C,196.87995490604726
12311,B,180.09889257644022
12312,C,422.2662034900728
12313,C,27.29810471189413
12314,C,487.6211041561786
12315,B,327.607983550033
12316,C,221.91686021772662
12317,A,317.74672026370837
12318,C,70.14306376490157
12319,A,261.8857030938383
12320,B,492.6968064365009
12321,B,125.28202454488635
12322,C,363.9162685278112
12323,C,223.13597415753333
12324,C,329.70449275909726
12325,A,110.39474205896997
12326,B,240.52784148262518
12327,A,490.2454297910448
12328,A,105.6907039978447
12329,C,321.858063645891
12330,C,292.0428968957297
12331,A,286.87527728229765
12332,A,311.41041192929237
12333,C,256.09660710723176
12334,C,18.29606762625242
12335,A,451.0474376169277
12336,C,415.2196254671751
12337,C,95.34216365134945
12338,A,212.50385691564583
12339,A,387.5690005398483
12340,B,490.23053453976934
12341,A,476.0571527564754
12342,C,450.68600784132536
12343,A,87.60320967657843
12344,A,458.0928019444124
12345,A,440.4380073460289
12346,B,194.70545647153088
12347,B,203.3160713227684
12348,C,235.35537175802878
12349,B,331.5260591735443
12350,A,137.80945183167773
12351,B,21.244730425572897
12352,A,79.2024670526487
